year,projection,tas_sm
2095,18,2.1767402
2095,19,1.4670553
2095,20,0.031870365
2095,21,5.596853
2095,22,2.5801144
2095,23,4.217967
2095,24,2.0189085
2095,25,2.562254
2095,26,2.3612056
2095,27,2.1234632
2095,28,4.2854395
2095,29,4.6963277
2095,30,4.0054455
2095,31,2.7470088
2095,32,2.705532
2095,33,2.0930324
2095,34,3.6546998
2095,35,3.1133075
2096,0,3.592269
2096,1,3.3691263
2096,2,1.6899939
2096,3,2.457224
2096,4,3.5449858
2096,5,1.8350224
2096,6,2.3020306
2096,7,2.6598392
2096,8,3.2590365
2096,9,2.255704
2096,10,2.8633432
2096,11,4.389648
2096,12,4.1745605
2096,13,2.2922916
2096,14,0.7667494
2096,15,3.643178
2096,16,1.658165
2096,17,0.2476306
2096,18,2.2728257
2096,19,1.9965429
2096,20,1.4734912
2096,21,4.4680867
2096,22,3.9241867
2096,23,4.252555
2096,24,1.5708556
2096,25,3.2831297
2096,26,4.781074
2096,27,2.4083648
2096,28,3.639718
2096,29,4.7662387
2096,30,4.5156784
2096,31,2.9296021
2096,32,3.0749636
2096,33,1.67027
2096,34,3.6938195
2096,35,2.6863055
2097,0,2.839714
2097,1,4.0381813
2097,2,0.7631793
2097,3,1.7740154
2097,4,3.9518375
2097,5,2.0567307
2097,6,2.585988
2097,7,2.19169
2097,8,3.1305118
2097,9,2.1225777
2097,10,4.1381636
2097,11,3.3251958
2097,12,3.6253889
2097,13,0.8670702
2097,14,0.38691807
2097,15,4.4938097
2097,16,2.6878462
2097,17,4.556031
2097,18,1.2674413
2097,19,2.3510985
2097,20,2.4755888
2097,21,4.8040223
2097,22,4.2043915
2097,23,4.044491
2097,24,1.2822328
2097,25,3.3138952
2097,26,1.6242228
2097,27,2.709063
2097,28,3.9119024
2097,29,3.6795268
2097,30,4.1972065
2097,31,4.261439
2097,32,2.3738194
2097,33,1.5547023
2097,34,3.1670022
2097,35,3.4687095
2098,0,3.9666004
2098,1,2.4818087
2098,2,0.5615306
2098,3,2.138855
2098,4,4.106494
2098,5,2.5574574
2098,6,1.4389124
2098,7,2.782329
2098,8,3.6616445
2098,9,2.869989
2098,10,4.4902925
2098,11,3.5387168
2098,12,2.7524374
2098,13,2.8584852
2098,14,1.4324837
2098,15,4.5524035
2098,16,2.7409797
2098,17,0.8976579
2098,18,1.1541605
2098,19,2.3633971
2098,20,1.8075423
2098,21,4.149676
2098,22,4.5736504
2098,23,4.2695103
2098,24,1.3474159
2098,25,4.2815495
2098,26,3.5943341
2098,27,2.8720937
2098,28,3.8417177
2098,29,4.1838393
2098,30,3.7186928
2098,31,3.84059
2098,32,1.5214462
2098,33,1.6091285
2098,34,2.4786172
2098,35,4.1210084
2099,0,4.7678623
2099,1,3.6285267
2099,2,1.1947451
2099,3,2.993576
2099,4,3.4269543
2099,5,1.6226192
2099,6,1.5237055
2099,7,2.707252
2099,8,3.7024903
2099,9,2.6508455
2099,10,4.6527233
2099,11,2.6889777
2099,12,3.111438
2099,13,2.0243216
2099,14,1.6492748
2099,15,4.6190777
2099,16,1.572259
2099,17,1.6496482
2099,18,2.4072356
2099,19,1.678505
2099,20,2.022262
2099,21,4.9931693
2099,22,4.0842333
2099,23,4.4712257
2099,24,2.5331736
2099,25,4.3732176
2099,26,3.1025376
2099,27,2.16396
2099,28,3.9224186
2099,29,4.5313954
2099,30,4.0481815
2099,31,2.0197434
2099,32,4.4038277
2099,33,2.629161
2099,34,3.1524758
2099,35,3.75203
