om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
4138,1989,07,29,1989-07-29,20:30:00,3,CO,8,31,0.0,0,0,0.0,0.0,40.48,-104.6,0.0,0.0,0,0,0,0,0,123,0,0,0,
3404,1989,07,05,1989-07-05,15:15:00,3,CO,8,20,0.0,0,0,4.0,0.0,38.53,-106.0,0.0,0.0,0,0,0,0,0,15,0,0,0,
3407,1989,07,05,1989-07-05,20:30:00,3,CO,8,21,0.0,0,0,4.0,0.0,38.08,-106.13,0.0,0.0,0,0,0,0,0,109,0,0,0,
3499,1989,07,08,1989-07-08,12:26:00,3,CO,8,22,71.0,0,0,0.0,0.0,40.7,-105.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
4716,1989,08,20,1989-08-20,18:00:00,3,CO,8,35,56.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
4235,1989,08,04,1989-08-04,17:20:00,3,CO,8,32,54.0,0,0,0.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
4598,1989,08,06,1989-08-06,20:30:00,3,CO,8,33,52.0,0,0,0.0,0.0,37.38,-102.28,0.0,0.0,0,0,0,0,0,9,0,0,0,
4621,1989,08,09,1989-08-09,05:30:00,3,CO,8,34,0.0,0,0,4.0,0.0,39.53,-107.78,0.0,0.0,0,0,0,0,0,45,0,0,0,
4963,1989,09,04,1989-09-04,15:30:00,3,CO,8,36,0.0,2,0,4.0,0.0,39.85,-104.78,0.0,0.0,0,0,0,0,0,1,0,0,0,
547,1990,03,05,1990-03-05,14:00:00,3,CO,8,1,0.0,0,0,0.0,0.0,38.78,-104.52,0.0,0.0,0,0,0,0,0,41,0,0,0,
548,1990,03,05,1990-03-05,21:00:00,3,CO,8,2,0.0,0,0,0.0,0.0,39.37,-104.8,0.0,0.0,0,0,0,0,0,35,0,0,0,
549,1990,03,05,1990-03-05,21:00:00,3,CO,8,3,0.0,0,0,0.0,0.0,39.6,-104.35,0.0,0.0,0,0,0,0,0,5,0,0,0,
998,1990,04,19,1990-04-19,19:00:00,3,CO,8,4,0.0,0,0,4.0,0.0,37.73,-106.23,0.0,0.0,0,0,0,0,0,105,0,0,0,
1006,1990,04,22,1990-04-22,15:55:00,3,CO,8,5,57.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
1332,1990,05,11,1990-05-11,18:05:00,3,CO,8,7,52.0,0,0,0.0,0.0,38.08,-102.62,0.0,0.0,0,0,0,0,0,99,0,0,0,
1334,1990,05,11,1990-05-11,18:10:00,3,CO,8,8,50.0,0,0,0.0,0.0,37.4,-102.62,0.0,0.0,0,0,0,0,0,9,0,0,0,
1461,1990,05,15,1990-05-15,13:33:00,3,CO,8,9,60.0,0,0,0.0,0.0,39.88,-105.13,0.0,0.0,0,0,0,0,0,59,0,0,0,
1510,1990,05,16,1990-05-16,13:45:00,3,CO,8,10,0.0,0,0,3.0,0.0,39.73,-104.93,0.0,0.0,0,0,0,0,0,31,0,0,0,
1512,1990,05,16,1990-05-16,13:55:00,3,CO,8,11,60.0,0,0,0.0,0.0,39.88,-105.13,0.0,0.0,0,0,0,0,0,59,0,0,0,
1838,1990,05,26,1990-05-26,17:25:00,3,CO,8,12,52.0,0,0,0.0,0.0,39.67,-102.93,0.0,0.0,0,0,0,0,0,121,0,0,0,
1969,1990,05,30,1990-05-30,22:00:00,3,CO,8,13,0.0,0,0,4.0,0.0,39.65,-104.98,0.0,0.0,0,0,0,0,0,5,0,0,0,
1245,1990,05,08,1990-05-08,19:00:00,3,CO,8,6,52.0,0,0,3.0,0.0,39.3,-102.27,0.0,0.0,0,0,0,0,0,63,0,0,0,
3363,1990,06,29,1990-06-29,21:22:00,3,CO,8,32,60.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
3426,1990,06,30,1990-06-30,20:00:00,3,CO,8,33,50.0,0,0,0.0,0.0,39.18,-103.7,0.0,0.0,0,0,0,0,0,73,0,0,0,
1999,1990,06,01,1990-06-01,13:30:00,3,CO,8,14,50.0,0,0,5.0,0.0,39.08,-108.55,0.0,0.0,0,0,0,0,0,77,0,0,0,
2003,1990,06,01,1990-06-01,15:05:00,3,CO,8,15,55.0,0,0,0.0,0.0,40.02,-105.27,0.0,0.0,0,0,0,0,0,13,0,0,0,
2004,1990,06,01,1990-06-01,15:15:00,3,CO,8,16,51.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
2005,1990,06,01,1990-06-01,15:30:00,3,CO,8,17,50.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
2007,1990,06,01,1990-06-01,17:00:00,3,CO,8,18,55.0,0,0,0.0,0.0,38.25,-104.65,0.0,0.0,0,0,0,0,0,101,0,0,0,
2008,1990,06,01,1990-06-01,17:02:00,3,CO,8,19,50.0,0,0,0.0,0.0,40.43,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
2009,1990,06,01,1990-06-01,17:26:00,3,CO,8,20,71.0,0,0,0.0,0.0,40.32,-104.55,0.0,0.0,0,0,0,0,0,123,0,0,0,
2010,1990,06,01,1990-06-01,17:36:00,3,CO,8,21,52.0,0,0,0.0,0.0,40.97,-104.3,0.0,0.0,0,0,0,0,0,123,0,0,0,
2011,1990,06,01,1990-06-01,17:48:00,3,CO,8,22,52.0,0,0,0.0,0.0,40.32,-104.57,0.0,0.0,0,0,0,0,0,123,0,0,0,
2012,1990,06,01,1990-06-01,17:51:00,3,CO,8,23,61.0,0,0,0.0,0.0,40.18,-103.22,0.0,0.0,0,0,0,0,0,121,0,0,0,
2013,1990,06,01,1990-06-01,18:00:00,3,CO,8,24,50.0,0,0,0.0,0.0,38.25,-104.65,0.0,0.0,0,0,0,0,0,101,0,0,0,
2015,1990,06,01,1990-06-01,18:05:00,3,CO,8,25,56.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
2016,1990,06,01,1990-06-01,18:05:00,3,CO,8,26,67.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
2017,1990,06,01,1990-06-01,18:35:00,3,CO,8,27,83.0,0,0,0.0,0.0,40.08,-103.58,0.0,0.0,0,0,0,0,0,87,0,0,0,
2018,1990,06,01,1990-06-01,18:37:00,3,CO,8,28,79.0,0,0,0.0,0.0,39.98,-103.58,0.0,0.0,0,0,0,0,0,121,0,0,0,
2019,1990,06,01,1990-06-01,18:51:00,3,CO,8,29,61.0,0,0,5.0,0.0,40.17,-103.25,0.0,0.0,0,0,0,0,0,121,0,0,0,
2023,1990,06,01,1990-06-01,20:00:00,3,CO,8,30,50.0,0,0,0.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
2024,1990,06,01,1990-06-01,20:00:00,3,CO,8,31,0.0,0,0,5.0,0.0,40.03,-102.72,0.0,0.0,0,0,0,0,0,125,0,0,0,
4074,1990,07,14,1990-07-14,18:18:00,3,CO,8,34,50.0,0,0,0.0,0.0,39.7,-104.75,0.0,0.0,0,0,0,0,0,5,0,0,0,
4139,1990,07,20,1990-07-20,16:00:00,3,CO,8,35,52.0,0,0,0.0,0.0,38.22,-103.75,0.0,0.0,0,0,0,0,0,25,0,0,0,
4143,1990,07,20,1990-07-20,16:30:00,3,CO,8,36,56.0,0,0,0.0,0.0,37.17,-103.63,0.0,0.0,0,0,0,0,0,71,0,0,0,
4318,1990,08,01,1990-08-01,18:18:00,3,CO,8,37,50.0,0,0,0.0,0.0,40.37,-105.12,0.0,0.0,0,0,0,0,0,69,0,0,0,
2502,1991,05,11,1991-05-11,15:30:00,3,CO,8,2,0.0,0,0,3.0,0.0,38.53,-106.0,0.0,0.0,0,0,0,0,0,15,0,0,0,
2573,1991,05,15,1991-05-15,14:45:00,3,CO,8,3,51.0,0,0,0.0,0.0,40.1,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
2575,1991,05,15,1991-05-15,15:30:00,3,CO,8,4,78.0,0,0,0.0,0.0,40.27,-104.02,0.0,0.0,0,0,0,0,0,87,0,0,0,
2718,1991,05,19,1991-05-19,16:05:00,3,CO,8,5,50.0,0,0,0.0,0.0,39.73,-104.85,0.0,0.0,0,0,0,0,0,1,0,0,0,
2719,1991,05,19,1991-05-19,16:25:00,3,CO,8,6,52.0,0,0,0.0,0.0,39.7,-104.75,0.0,0.0,0,0,0,0,0,5,0,0,0,
2720,1991,05,19,1991-05-19,16:45:00,3,CO,8,7,0.0,0,0,2.0,0.0,39.72,-104.83,0.0,0.0,0,0,0,0,0,5,0,0,0,
2721,1991,05,19,1991-05-19,16:45:00,3,CO,8,8,55.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
2722,1991,05,19,1991-05-19,16:50:00,3,CO,8,9,53.0,0,0,0.0,0.0,40.58,-105.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
2723,1991,05,19,1991-05-19,17:05:00,3,CO,8,10,53.0,0,0,3.0,0.0,40.1,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
2724,1991,05,19,1991-05-19,17:10:00,3,CO,8,11,0.0,0,0,2.0,0.0,40.62,-105.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
2726,1991,05,19,1991-05-19,17:45:00,3,CO,8,12,0.0,0,0,3.0,0.0,40.1,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
2743,1991,05,23,1991-05-23,17:10:00,3,CO,8,13,74.0,0,0,3.0,0.0,38.65,-103.0,0.0,0.0,0,0,0,0,0,17,0,0,0,
2014,1991,05,02,1991-05-02,14:00:00,3,CO,8,1,0.0,0,0,4.0,0.0,39.28,-103.5,0.0,0.0,0,0,0,0,0,73,0,0,0,
3826,1991,06,16,1991-06-16,16:10:00,3,CO,8,19,53.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
3836,1991,06,16,1991-06-16,17:07:00,3,CO,8,20,52.0,0,0,0.0,0.0,40.63,-103.2,0.0,0.0,0,0,0,0,0,75,0,0,0,
3844,1991,06,16,1991-06-16,19:28:00,3,CO,8,21,0.0,0,0,5.0,0.0,39.3,-102.18,0.0,0.0,0,0,0,0,0,63,0,0,0,
3875,1991,06,18,1991-06-18,18:30:00,3,CO,8,22,67.0,0,0,0.0,0.0,40.85,-102.8,0.0,0.0,0,0,0,0,0,75,0,0,0,
3876,1991,06,18,1991-06-18,18:32:00,3,CO,8,23,69.0,0,0,0.0,0.0,40.93,-102.6,0.0,0.0,0,0,0,0,0,115,0,0,0,
3895,1991,06,19,1991-06-19,18:30:00,3,CO,8,24,50.0,0,0,0.0,0.0,39.27,-103.7,0.0,0.0,0,0,0,0,0,73,0,0,0,
3897,1991,06,19,1991-06-19,19:43:00,3,CO,8,25,0.0,0,0,2.0,0.0,40.12,-102.72,0.0,0.0,0,0,0,0,0,125,0,0,0,
3910,1991,06,20,1991-06-20,14:55:00,3,CO,8,26,50.0,0,0,0.0,0.0,40.4,-105.07,0.0,0.0,0,0,0,0,0,69,0,0,0,
3977,1991,06,22,1991-06-22,17:23:00,3,CO,8,27,52.0,0,0,0.0,0.0,39.3,-102.88,0.0,0.0,0,0,0,0,0,63,0,0,0,
3225,1991,06,01,1991-06-01,17:20:00,3,CO,8,14,50.0,0,0,5.0,0.0,39.83,-105.03,0.0,0.0,0,0,0,0,0,1,0,0,0,
3234,1991,06,01,1991-06-01,18:05:00,3,CO,8,15,70.0,0,0,0.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
3238,1991,06,01,1991-06-01,18:20:00,3,CO,8,16,57.0,0,0,0.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
3279,1991,06,02,1991-06-02,16:36:00,3,CO,8,17,0.0,0,0,3.0,0.0,39.58,-104.73,0.0,0.0,0,0,0,0,0,5,0,0,0,
3458,1991,06,09,1991-06-09,17:16:00,3,CO,8,18,85.0,0,0,0.0,0.0,40.92,-103.57,0.0,0.0,0,0,0,0,0,75,0,0,0,
4872,1991,07,12,1991-07-12,14:58:00,3,CO,8,33,0.0,0,0,3.0,0.0,40.65,-105.0,0.0,0.0,0,0,0,0,0,69,0,0,0,
4885,1991,07,12,1991-07-12,16:35:00,3,CO,8,34,53.0,0,0,0.0,0.0,40.1,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
5374,1991,07,26,1991-07-26,14:06:00,3,CO,8,35,52.0,0,0,0.0,0.0,38.68,-104.62,0.0,0.0,0,0,0,0,0,41,0,0,0,
4233,1991,07,02,1991-07-02,03:16:00,3,CO,8,28,87.0,0,0,3.0,0.0,37.4,-102.62,0.0,0.0,0,0,0,0,0,9,0,0,0,
4235,1991,07,02,1991-07-02,04:30:00,3,CO,8,29,69.0,0,0,3.0,0.0,37.38,-102.28,0.0,0.0,0,0,0,0,0,9,0,0,0,
4297,1991,07,02,1991-07-02,19:33:00,3,CO,8,30,0.0,0,0,3.0,0.0,40.1,-104.93,0.0,0.0,0,0,0,0,0,123,0,0,0,
4753,1991,07,08,1991-07-08,15:50:00,3,CO,8,31,58.0,0,0,0.0,0.0,38.92,-104.62,0.0,0.0,0,0,0,0,0,41,0,0,0,
4759,1991,07,08,1991-07-08,16:17:00,3,CO,8,32,50.0,0,0,0.0,0.0,39.35,-104.47,0.0,0.0,0,0,0,0,0,39,0,0,0,
5696,1991,08,11,1991-08-11,18:34:00,3,CO,8,36,0.0,0,0,2.0,0.0,40.53,-103.78,0.0,0.0,0,0,0,0,0,123,0,0,0,
5721,1991,08,15,1991-08-15,16:10:00,3,CO,8,37,52.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
5739,1991,08,16,1991-08-16,19:10:00,3,CO,8,38,53.0,0,0,0.0,0.0,39.02,-104.3,0.0,0.0,0,0,0,0,0,41,0,0,0,
5760,1991,08,17,1991-08-17,16:20:00,3,CO,8,39,0.0,1,0,5.0,0.0,39.3,-102.48,0.0,0.0,0,0,0,0,0,63,0,0,0,
6052,1991,09,11,1991-09-11,20:08:00,3,CO,8,40,0.0,0,0,4.0,0.0,40.35,-103.97,0.0,0.0,0,0,0,0,0,87,0,0,0,
6169,1992,10,21,1992-10-21,15:30:00,3,CO,8,34,0.0,0,0,4.0,0.0,38.4,-103.78,0.0,0.0,0,0,0,0,0,25,0,0,0,
427,1992,03,23,1992-03-23,19:15:00,3,CO,8,1,0.0,0,0,3.0,0.0,38.45,-105.9,0.0,0.0,0,0,0,0,0,43,0,0,0,
503,1992,04,14,1992-04-14,13:30:00,3,CO,8,2,53.0,0,0,0.0,0.0,38.33,-104.68,0.0,0.0,0,0,0,0,0,101,0,0,0,
1006,1992,05,14,1992-05-14,16:00:00,3,CO,8,3,0.0,0,0,5.0,0.0,39.58,-104.73,0.0,0.0,0,0,0,0,0,5,0,0,0,
1030,1992,05,15,1992-05-15,17:37:00,3,CO,8,4,57.0,0,0,0.0,0.0,38.73,-104.78,0.0,0.0,0,0,0,0,0,41,0,0,0,
1143,1992,05,19,1992-05-19,18:40:00,3,CO,8,5,50.0,0,0,4.0,0.0,38.48,-107.87,0.0,0.0,0,0,0,0,0,85,0,0,0,
1637,1992,06,14,1992-06-14,23:40:00,3,CO,8,12,0.0,0,0,4.0,0.0,40.8,-103.2,0.0,0.0,0,0,0,0,0,75,0,0,0,
2408,1992,06,20,1992-06-20,18:48:00,3,CO,8,13,55.0,0,0,4.0,0.0,40.17,-103.2,0.0,0.0,0,0,0,0,0,121,0,0,0,
2480,1992,06,23,1992-06-23,20:23:00,3,CO,8,14,50.0,0,0,0.0,0.0,38.27,-104.47,0.0,0.0,0,0,0,0,0,101,0,0,0,
2507,1992,06,24,1992-06-24,15:11:00,3,CO,8,15,61.0,0,0,0.0,0.0,40.58,-105.15,0.0,0.0,0,0,0,0,0,69,0,0,0,
2673,1992,06,25,1992-06-25,19:50:00,3,CO,8,16,50.0,0,0,0.0,0.0,38.48,-107.87,0.0,0.0,0,0,0,0,0,85,0,0,0,
1239,1992,06,03,1992-06-03,20:30:00,3,CO,8,6,65.0,0,0,0.0,0.0,40.85,-102.52,0.0,0.0,0,0,0,0,0,115,0,0,0,
1250,1992,06,05,1992-06-05,12:00:00,3,CO,8,7,0.0,0,0,4.0,0.0,38.68,-104.7,0.0,0.0,0,0,0,0,0,41,0,0,0,
1251,1992,06,05,1992-06-05,12:43:00,3,CO,8,8,50.0,0,0,0.0,0.0,39.92,-105.18,0.0,0.0,0,0,0,0,0,59,0,0,0,
1253,1992,06,05,1992-06-05,12:50:00,3,CO,8,9,50.0,0,0,0.0,0.0,39.95,-104.82,0.0,0.0,0,0,0,0,0,1,0,0,0,
1326,1992,06,07,1992-06-07,14:50:00,3,CO,8,10,52.0,0,0,0.0,0.0,40.02,-105.27,0.0,0.0,0,0,0,0,0,13,0,0,0,
1333,1992,06,07,1992-06-07,16:26:00,3,CO,8,11,53.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
3748,1992,07,11,1992-07-11,18:55:00,3,CO,8,19,52.0,0,0,0.0,0.0,40.43,-103.78,0.0,0.0,0,0,0,0,0,87,0,0,0,
4393,1992,07,23,1992-07-23,18:00:00,3,CO,8,20,55.0,0,0,0.0,0.0,39.73,-104.72,0.0,0.0,0,0,0,0,0,5,0,0,0,
4401,1992,07,23,1992-07-23,19:02:00,3,CO,8,21,52.0,0,0,0.0,0.0,39.6,-104.35,0.0,0.0,0,0,0,0,0,5,0,0,0,
4660,1992,07,31,1992-07-31,20:00:00,3,CO,8,22,52.0,0,0,0.0,0.0,40.63,-102.53,0.0,0.0,0,0,0,0,0,95,0,0,0,
2940,1992,07,01,1992-07-01,19:14:00,3,CO,8,17,50.0,0,0,0.0,0.0,39.65,-106.83,0.0,0.0,0,0,0,0,0,37,0,0,0,
3505,1992,07,08,1992-07-08,17:15:00,3,CO,8,18,0.0,0,0,0.0,0.0,38.53,-104.22,0.0,0.0,0,0,0,0,0,41,0,0,0,
5250,1992,08,21,1992-08-21,17:50:00,3,CO,8,28,0.0,0,0,4.0,0.0,40.35,-103.98,0.0,0.0,0,0,0,0,0,87,0,0,0,
5251,1992,08,21,1992-08-21,18:00:00,3,CO,8,29,52.0,0,0,0.0,0.0,40.65,-103.78,0.0,0.0,0,0,0,0,0,123,0,0,0,
5252,1992,08,21,1992-08-21,19:20:00,3,CO,8,30,0.0,0,0,3.0,0.0,40.53,-103.92,0.0,0.0,0,0,0,0,0,123,0,0,0,
4684,1992,08,01,1992-08-01,19:45:00,3,CO,8,23,52.0,0,0,0.0,0.0,39.98,-104.82,0.0,0.0,0,0,0,0,0,1,0,0,0,
4686,1992,08,01,1992-08-01,19:56:00,3,CO,8,24,61.0,0,0,0.0,0.0,39.85,-104.55,0.0,0.0,0,0,0,0,0,1,0,0,0,
4688,1992,08,01,1992-08-01,20:05:00,3,CO,8,25,61.0,0,0,0.0,0.0,39.8,-104.73,0.0,0.0,0,0,0,0,0,1,0,0,0,
4756,1992,08,03,1992-08-03,18:25:00,3,CO,8,26,50.0,0,0,0.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
4760,1992,08,03,1992-08-03,18:57:00,3,CO,8,27,56.0,0,0,0.0,0.0,39.98,-104.82,0.0,0.0,0,0,0,0,0,1,0,0,0,
5890,1992,09,17,1992-09-17,16:50:00,3,CO,8,32,51.0,0,0,0.0,0.0,40.7,-104.77,0.0,0.0,0,0,0,0,0,123,0,0,0,
5891,1992,09,17,1992-09-17,17:15:00,3,CO,8,33,50.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
5579,1992,09,04,1992-09-04,14:50:00,3,CO,8,31,56.0,0,0,0.0,0.0,39.17,-108.55,0.0,0.0,0,0,0,0,0,77,0,0,0,
350,1993,03,26,1993-03-26,16:40:00,3,CO,8,1,61.0,0,0,4.0,0.0,39.73,-104.93,0.0,0.0,0,0,0,0,0,31,0,0,0,
806,1993,04,27,1993-04-27,17:40:00,3,CO,8,2,0.0,0,0,2.0,0.0,37.97,-103.55,0.0,0.0,0,0,0,0,0,89,0,0,0,
1225,1993,05,15,1993-05-15,14:30:00,3,CO,8,4,0.0,0,0,3.0,0.0,38.27,-104.6,0.0,0.0,0,0,0,0,0,101,0,0,0,
1360,1993,05,21,1993-05-21,14:35:00,3,CO,8,5,56.0,0,0,0.0,0.0,39.22,-104.53,0.0,0.0,0,0,0,0,0,39,0,0,0,
1363,1993,05,22,1993-05-22,13:50:00,3,CO,8,6,51.0,0,0,0.0,0.0,40.63,-104.32,0.0,0.0,0,0,0,0,0,123,0,0,0,
1382,1993,05,26,1993-05-26,14:35:00,3,CO,8,7,70.0,0,0,0.0,0.0,39.9,-105.15,0.0,0.0,0,0,0,0,0,59,0,0,0,
1383,1993,05,26,1993-05-26,14:57:00,3,CO,8,8,0.0,0,0,0.0,0.0,39.92,-104.93,0.0,0.0,0,0,0,0,0,1,0,0,0,
1384,1993,05,26,1993-05-26,15:04:00,3,CO,8,9,52.0,0,0,0.0,0.0,40.1,-104.52,0.0,0.0,0,0,0,0,0,123,0,0,0,
1385,1993,05,26,1993-05-26,15:34:00,3,CO,8,10,54.0,0,0,0.0,0.0,40.42,-104.68,0.0,0.0,0,0,0,0,0,123,0,0,0,
1386,1993,05,26,1993-05-26,15:44:00,3,CO,8,11,72.0,0,0,0.0,0.0,40.23,-104.07,0.0,0.0,0,0,0,0,0,87,0,0,0,
1387,1993,05,26,1993-05-26,16:00:00,3,CO,8,12,52.0,0,0,0.0,0.0,40.92,-106.17,0.0,0.0,0,0,0,0,0,57,0,0,0,
1391,1993,05,27,1993-05-27,16:00:00,3,CO,8,13,0.0,0,0,5.0,0.0,38.68,-107.93,0.0,0.0,0,0,0,0,0,29,0,0,0,
1398,1993,05,28,1993-05-28,18:25:00,3,CO,8,14,0.0,0,0,4.0,0.0,39.05,-103.55,0.0,0.0,0,0,0,0,0,73,0,0,0,
924,1993,05,05,1993-05-05,13:30:00,3,CO,8,3,51.0,0,0,0.0,0.0,40.63,-105.37,0.0,0.0,0,0,0,0,0,69,0,0,0,
2513,1993,06,15,1993-06-15,12:45:00,3,CO,8,18,0.0,0,0,3.0,0.0,38.83,-104.82,0.0,0.0,0,0,0,0,0,41,0,0,0,
2520,1993,06,15,1993-06-15,14:00:00,3,CO,8,19,0.0,0,0,0.0,0.0,39.17,-104.03,0.0,0.0,0,0,0,0,0,39,0,0,0,
2572,1993,06,16,1993-06-16,17:09:00,3,CO,8,20,75.0,0,0,0.0,0.0,37.35,-108.58,0.0,0.0,0,0,0,0,0,83,0,0,0,
2592,1993,06,17,1993-06-17,12:32:00,3,CO,8,21,52.0,0,0,3.0,0.0,38.48,-107.87,0.0,0.0,0,0,0,0,0,85,0,0,0,
2967,1993,06,23,1993-06-23,19:50:00,3,CO,8,22,0.0,0,0,0.0,0.0,39.92,-102.23,0.0,0.0,0,0,0,0,0,125,0,0,0,
3068,1993,06,26,1993-06-26,17:15:00,3,CO,8,23,70.0,0,0,3.0,0.0,40.17,-105.1,0.0,0.0,0,0,0,0,0,13,0,0,0,
3098,1993,06,27,1993-06-27,12:57:00,3,CO,8,24,52.0,0,0,0.0,0.0,40.58,-105.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
3099,1993,06,27,1993-06-27,13:00:00,3,CO,8,25,0.0,15,0,0.0,0.0,39.6,-104.77,0.0,0.0,0,0,0,0,0,5,0,0,0,
3102,1993,06,27,1993-06-27,15:00:00,3,CO,8,26,0.0,0,0,3.0,0.0,37.97,-103.55,0.0,0.0,0,0,0,0,0,89,0,0,0,
3234,1993,06,29,1993-06-29,01:45:00,3,CO,8,27,0.0,0,0,2.0,0.0,40.45,-106.17,0.0,0.0,0,0,0,0,0,57,0,0,0,
3236,1993,06,29,1993-06-29,03:00:00,3,CO,8,28,0.0,0,0,3.0,0.0,37.52,-107.5,0.0,0.0,0,0,0,0,0,67,0,0,0,
1481,1993,06,02,1993-06-02,17:20:00,3,CO,8,15,0.0,0,0,4.0,0.0,38.07,-103.22,0.0,0.0,0,0,0,0,0,11,0,0,0,
1503,1993,06,03,1993-06-03,19:35:00,3,CO,8,16,61.0,0,0,3.0,0.0,40.98,-102.27,0.0,0.0,0,0,0,0,0,115,0,0,0,
1504,1993,06,03,1993-06-03,20:30:00,3,CO,8,17,0.0,0,0,4.0,0.0,38.48,-102.77,0.0,0.0,0,0,0,0,0,61,0,0,0,
4142,1993,07,10,1993-07-10,16:25:00,3,CO,8,38,55.0,0,0,3.0,0.0,40.17,-103.2,0.0,0.0,0,0,0,0,0,121,0,0,0,
4144,1993,07,10,1993-07-10,16:30:00,3,CO,8,39,0.0,0,0,3.0,0.0,40.15,-102.95,0.0,0.0,0,0,0,0,0,121,0,0,0,
4145,1993,07,10,1993-07-10,16:40:00,3,CO,8,40,0.0,0,0,0.0,0.0,40.25,-103.8,0.0,0.0,0,0,0,0,0,87,0,0,0,
4146,1993,07,10,1993-07-10,16:40:00,3,CO,8,41,0.0,0,0,0.0,0.0,40.32,-103.52,0.0,0.0,0,0,0,0,0,87,0,0,0,
4156,1993,07,10,1993-07-10,17:01:00,3,CO,8,42,61.0,0,0,0.0,0.0,40.85,-102.8,0.0,0.0,0,0,0,0,0,75,0,0,0,
4289,1993,07,11,1993-07-11,19:14:00,3,CO,8,43,0.0,0,0,3.0,0.0,38.48,-107.87,0.0,0.0,0,0,0,0,0,85,0,0,0,
4306,1993,07,12,1993-07-12,14:50:00,3,CO,8,44,54.0,0,0,0.0,0.0,39.27,-103.92,0.0,0.0,0,0,0,0,0,39,0,0,0,
4318,1993,07,12,1993-07-12,19:00:00,3,CO,8,45,0.0,0,0,2.0,0.0,38.08,-102.6,0.0,0.0,0,0,0,0,0,99,0,0,0,
4332,1993,07,13,1993-07-13,15:00:00,3,CO,8,46,0.0,0,0,3.0,0.0,39.78,-104.13,0.0,0.0,0,0,0,0,0,1,0,0,0,
4407,1993,07,14,1993-07-14,20:10:00,3,CO,8,47,0.0,0,0,3.0,0.0,38.15,-103.85,0.0,0.0,0,0,0,0,0,25,0,0,0,
4422,1993,07,16,1993-07-16,18:30:00,3,CO,8,48,0.0,2,1,5.0,0.0,40.37,-103.45,0.0,0.0,0,0,0,0,0,87,0,0,0,
4423,1993,07,16,1993-07-16,18:31:00,3,CO,8,49,0.0,2,1,5.0,0.0,40.35,-103.43,0.0,0.0,0,0,0,0,0,121,0,0,0,
4431,1993,07,17,1993-07-17,15:30:00,3,CO,8,50,0.0,0,0,0.0,0.0,40.25,-103.68,0.0,0.0,0,0,0,0,0,87,0,0,0,
4447,1993,07,18,1993-07-18,15:50:00,3,CO,8,51,52.0,0,0,0.0,0.0,39.6,-104.35,0.0,0.0,0,0,0,0,0,5,0,0,0,
4489,1993,07,19,1993-07-19,17:00:00,3,CO,8,52,0.0,0,0,0.0,0.0,39.75,-103.22,0.0,0.0,0,0,0,0,0,121,0,0,0,
4490,1993,07,19,1993-07-19,17:00:00,3,CO,8,53,0.0,0,0,3.0,0.0,39.8,-102.95,0.0,0.0,0,0,0,0,0,121,0,0,0,
4497,1993,07,19,1993-07-19,20:07:00,3,CO,8,54,52.0,0,0,0.0,0.0,39.05,-103.55,0.0,0.0,0,0,0,0,0,73,0,0,0,
